p1,0.05386984794287353,0.0,1.0,true
p2,0.6286031741619598,0.0,1.0,true
p3,0.11553972662465262,0.0,1.0,true
p4,0.8650973554915223,0.0,1.0,true
p5,0.21439839316179088,0.0,1.0,true
p6,0.4558286247515706,0.0,1.0,true
p7,0.12188133881763002,0.0,1.0,true
p8,0.8306737771302579,0.0,1.0,true
p9,0.032211380209855034,0.0,1.0,true
